"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2014","207.9147","210.3177","210.4513","205.9122","","-0.93%"
"11/05/2014","209.8638","206.3394","211.5460","204.2034","","1.83%"
"11/04/2014","206.0991","209.3565","209.4633","202.9752","","-2.09%"
"11/03/2014","210.5046","214.3495","215.8981","210.1041","","-1.96%"
"10/31/2014","214.7233","215.5243","216.3787","211.8664","","-0.59%"
"10/30/2014","216.0049","218.0341","218.5147","215.2573","","-1.29%"
"10/29/2014","218.8351","217.1797","220.4638","216.9127","","1.04%"
"10/28/2014","216.5923","214.2694","217.0729","213.7354","","0.52%"
"10/27/2014","215.4709","215.4709","216.2185","211.5192","","-0.12%"
"10/24/2014","215.7379","216.7525","217.6603","214.0291","","-1.16%"
"10/23/2014","218.2744","213.0946","218.7817","212.6941","","2.02%"
"10/22/2014","213.9490","219.3958","220.5439","213.7621","","-2.23%"
"10/21/2014","218.8351","217.2064","220.7842","216.4588","","0.71%"
"10/20/2014","217.2865","218.8351","219.5293","214.4029","","-0.29%"
"10/17/2014","217.9273","219.3691","222.3062","217.1263","","0.15%"
"10/16/2014","217.6069","212.8543","222.7333","210.1842","","1.42%"
"10/15/2014","214.5631","215.7913","216.5656","210.6649","","-0.47%"
"10/14/2014","215.5777","223.5611","225.0830","215.2306","","-4.48%"
"10/13/2014","225.6971","223.6311","225.9527","221.6662","","-0.21%"
"10/10/2014","226.1657","223.3614","227.2651","220.2171","","0.05%"
"10/09/2014","226.0488","231.3360","231.6220","225.6992","","-1.75%"
"10/08/2014","230.0857","233.1240","233.1822","229.0764","","-1.67%"
"10/07/2014","234.0012","237.9517","238.4785","233.9485","","-1.65%"
"10/06/2014","237.9254","236.4769","238.0571","233.9749","","0.67%"
"10/03/2014","236.3452","240.0323","241.7178","235.4761","","-1.40%"
"10/02/2014","239.6899","239.1896","240.4274","232.2893","","0.31%"
"10/01/2014","238.9525","240.7961","244.8256","238.3468","","-0.47%"
"09/30/2014","240.0850","248.4600","249.9349","239.5056","","-3.61%"
"09/29/2014","249.0658","244.9573","249.2238","244.2725","","1.10%"
"09/26/2014","246.3531","243.8511","247.1432","242.9557","","1.09%"
"09/25/2014","243.6931","244.3252","246.2741","242.4553","","-0.29%"
"09/24/2014","244.4042","241.3228","244.5886","240.0850","","1.35%"
"09/23/2014","241.1384","240.0850","242.4289","239.2159","","0.76%"
"09/22/2014","239.3212","240.7697","242.0866","238.1097","","-0.85%"
"09/19/2014","241.3755","242.1129","242.9030","240.0850","","-0.36%"
"09/18/2014","242.2446","244.4305","246.4585","241.9022","","-1.31%"
"09/17/2014","245.4577","246.7745","247.5646","244.1935","","-0.65%"
"09/16/2014","247.0642","242.1392","247.8016","241.0331","","1.98%"
"09/15/2014","242.2709","237.9780","242.3499","237.4513","","0.68%"
"09/12/2014","240.6380","242.2183","244.0092","240.4274","","-0.53%"
"09/11/2014","241.9285","239.4793","242.1919","235.9238","","1.12%"
"09/10/2014","239.2422","242.6133","242.6660","238.0834","","-1.14%"
"09/09/2014","242.0075","243.3507","244.9573","241.3228","","-0.17%"
"09/08/2014","242.4289","243.7985","244.8256","240.3220","","-0.71%"
"09/05/2014","244.1672","246.8272","248.2230","242.9557","","-1.07%"
"09/04/2014","246.8008","248.6181","249.0921","246.1424","","-1.02%"
"09/03/2014","249.3555","243.4298","250.0139","243.2717","","2.80%"
"09/02/2014","242.5606","249.7242","249.8559","242.2446","","-3.07%"
"08/29/2014","250.2509","247.3803","250.3036","247.3803","","1.27%"
"08/28/2014","247.1169","245.7474","247.8016","244.9046","","0.52%"
"08/27/2014","245.8264","245.8000","246.7218","244.6149","","-0.02%"
"08/26/2014","245.8790","245.1153","247.1169","244.5886","","0.52%"
"08/25/2014","244.6149","244.8256","246.1951","243.9038","","-0.31%"
"08/22/2014","245.3786","245.7474","245.7474","245.3786","","-0.22%"
"08/21/2014","245.9317","244.5359","247.1959","242.5080","","0.54%"
"08/20/2014","244.6149","243.2981","244.9836","242.9820","","0.58%"
"08/19/2014","243.1927","245.7737","246.7482","242.6660","","-0.84%"
"08/18/2014","245.2470","248.1967","248.2230","244.4569","","-1.71%"
"08/15/2014","249.5135","246.7745","249.5662","246.0634","","1.23%"
"08/14/2014","246.4848","252.8583","253.3060","246.3531","","-2.79%"
"08/13/2014","253.5693","252.5135","253.8793","251.2265","","0.27%"
"08/12/2014","252.8864","254.0860","254.1070","251.5350","","-0.74%"
"08/11/2014","254.7617","254.6520","255.9475","253.3775","","0.39%"
"08/08/2014","253.7640","253.6754","255.8274","252.5656","","0.28%"
"08/07/2014","253.0658","252.2859","253.4298","251.0120","","0.43%"
"08/06/2014","251.9739","253.8977","255.0937","251.4799","","-0.47%"
"08/05/2014","253.1698","255.7956","256.4716","252.2599","","-0.93%"
"08/04/2014","255.5356","254.6257","255.8996","253.3258","","0.42%"
"08/01/2014","254.4697","254.6257","255.0156","252.4419","","-0.30%"
"07/31/2014","255.2236","258.8374","259.5653","255.0937","","-2.09%"
"07/30/2014","260.6832","262.2171","264.2190","259.9293","","-0.69%"
"07/29/2014","262.5031","263.7770","264.7130","260.9692","","-0.69%"
"07/28/2014","264.3230","263.9070","265.3889","262.3212","","-0.41%"
"07/25/2014","265.4149","265.3889","266.4289","262.5811","","0.02%"
"07/24/2014","265.3629","268.1187","268.1447","265.2589","","-1.02%"
"07/23/2014","268.0927","265.4409","268.5867","264.9990","","0.71%"
"07/22/2014","266.1948","267.3388","268.7427","265.5709","","-0.46%"
"07/21/2014","267.4168","264.6350","267.5468","263.8550","","0.89%"
"07/18/2014","265.0509","266.9228","267.4428","264.4530","","-0.24%"
"07/17/2014","265.7009","262.2691","266.1169","261.5932","","1.59%"
"07/16/2014","261.5412","259.6173","262.2171","259.5134","","1.08%"
"07/15/2014","258.7594","261.2032","261.5412","256.5755","","-0.95%"
"07/14/2014","261.2292","260.9692","261.5152","259.3313","","0.18%"
"07/11/2014","260.7612","265.7009","266.0909","260.2933","","-2.05%"
"07/10/2014","266.2208","263.7250","266.2208","263.2571","","0.64%"
"07/09/2014","264.5310","267.1568","267.5208","263.7770","","-1.01%"
"07/08/2014","267.2348","267.5988","267.5988","267.2348","","-0.23%"
"07/07/2014","267.8587","269.0547","269.2106","267.0008","","-0.46%"
"07/03/2014","269.1066","268.9506","269.5226","268.1707","","-0.38%"
"07/02/2014","270.1466","272.3564","272.6684","269.6786","","-0.79%"
"07/01/2014","272.3044","273.6303","273.9943","270.5105","","0.01%"
"06/30/2014","272.2784","273.0843","273.0843","270.6405","","-0.30%"
"06/27/2014","273.0843","273.2663","274.1243","272.0704","","-0.07%"
"06/26/2014","273.2663","274.8522","275.5022","271.2385","","-0.58%"
"06/25/2014","274.8522","273.8123","275.7102","272.5124","","0.38%"
"06/24/2014","273.8123","274.0723","274.8002","272.4604","","-0.09%"
"06/23/2014","274.0723","275.5022","276.8281","273.3963","","-0.52%"
"06/20/2014","275.5022","273.7603","275.6062","273.1103","","0.64%"
"06/19/2014","273.7603","272.5644","274.5142","271.6545","","0.44%"
"06/18/2014","272.5644","273.0324","274.4363","272.0444","","-0.17%"
"06/17/2014","273.0324","273.8383","274.9822","271.8364","","-0.29%"
"06/16/2014","273.8383","273.1623","274.5402","272.9544","","0.25%"
"06/13/2014","273.1623","272.5124","275.2162","272.0964","","0.24%"
"06/12/2014","272.5124","267.0913","272.6005","267.0913","","2.07%"
"06/11/2014","266.9928","266.6312","267.8709","266.4762","","0.14%"
"06/10/2014","266.6312","266.8371","268.3915","265.6842","","-0.08%"
"06/09/2014","266.8371","262.4517","266.9756","262.4517","","1.67%"
"06/06/2014","262.4517","261.9915","263.4999","261.5825","","0.18%"
"06/05/2014","261.9915","262.4006","262.5028","259.7929","","-0.16%"
"06/04/2014","262.4006","262.4517","265.0338","261.8381","","-0.02%"
"06/03/2014","262.4517","261.9660","262.7840","261.3780","","0.19%"
"06/02/2014","261.9660","262.5795","264.1901","261.0200","","-0.23%"
"05/30/2014","262.5795","264.4202","264.5225","261.8893","","-0.84%"
"05/29/2014","264.8037","263.0908","265.5706","262.4006","","0.84%"
"05/28/2014","262.6051","266.1586","266.8745","262.4517","","-1.34%"
"05/27/2014","266.1586","266.7722","267.1557","264.8037","","-0.23%"
"05/23/2014","266.7722","265.2127","267.1557","265.0082","","0.59%"
"05/22/2014","265.2127","265.9541","266.3376","264.7526","","-0.32%"
"05/21/2014","266.0564","261.6080","266.4143","261.6080","","1.70%"
"05/20/2014","261.6080","261.0456","261.7870","260.0230","","0.22%"
"05/19/2014","261.0456","259.6907","261.9404","259.6907","","0.52%"
"05/16/2014","259.6907","258.5402","260.1508","258.1823","","0.45%"
"05/15/2014","258.5402","260.0997","260.0997","257.7988","","-0.60%"
"05/14/2014","260.0997","258.3357","260.6621","258.3357","","0.68%"
"05/13/2014","258.3357","255.4980","258.8214","254.9355","","1.11%"
"05/12/2014","255.4980","253.8874","256.2394","253.8874","","0.63%"
"05/09/2014","253.8874","254.9611","256.6995","253.2482","","-0.23%"
"05/08/2014","254.4754","255.6514","255.8815","253.4016","","-0.42%"
"05/07/2014","255.5491","252.2001","255.7536","252.2001","","1.33%"
"05/06/2014","252.2001","252.4046","254.6032","252.0722","","-0.08%"
"05/05/2014","252.4046","253.1971","254.7310","251.1775","","-0.31%"
"05/02/2014","253.1971","252.4557","254.1175","252.1745","","0.29%"
"05/01/2014","252.4557","253.3761","253.4528","250.8451","","-0.36%"
"04/30/2014","253.3761","257.1597","257.1597","252.4046","","-1.47%"
"04/29/2014","257.1597","255.9326","259.2561","255.8815","","0.48%"
"04/28/2014","255.9326","255.7281","257.7988","254.7822","","0.08%"
"04/25/2014","255.7281","259.1027","259.2816","255.4724","","-1.30%"
"04/24/2014","259.1027","257.8244","260.0486","257.8244","","0.50%"
"04/23/2014","257.8244","258.5147","259.3072","257.3642","","-0.27%"
"04/22/2014","258.5147","262.6562","262.6562","257.6710","","-1.58%"
"04/21/2014","262.6562","261.7870","262.9119","260.7644","","0.33%"
"04/17/2014","261.7870","261.2757","263.2698","260.4576","","0.20%"
"04/16/2014","261.2757","261.0456","263.6021","259.8441","","0.09%"
"04/15/2014","261.0456","260.2020","261.5825","259.1538","","-0.19%"
"04/14/2014","261.5313","259.6395","261.7870","259.0004","","0.73%"
"04/11/2014","259.6395","259.0286","261.0600","258.1885","","0.20%"
"04/10/2014","259.1202","259.7643","260.2257","258.4508","","-0.25%"
"04/09/2014","259.7643","257.4605","260.1179","256.2277","","0.89%"
"04/08/2014","257.4605","253.3407","257.8080","253.1594","","2.08%"
"04/07/2014","252.2176","253.9754","254.3771","250.9620","","-0.69%"
"04/04/2014","253.9754","251.8409","255.1054","251.8409","","0.85%"
"04/03/2014","251.8409","250.1584","252.1171","248.8024","","0.67%"
"04/02/2014","250.1584","250.4598","250.6356","248.2500","","-0.12%"
"04/01/2014","250.4598","254.5529","254.7538","249.8069","","-1.81%"
"03/31/2014","255.0803","255.3063","255.9843","253.3727","","-0.09%"
"03/28/2014","255.3063","254.3269","256.6874","254.3269","","0.39%"
"03/27/2014","254.3269","251.7656","255.3314","251.1880","","1.02%"
"03/26/2014","251.7656","249.3800","252.2176","248.9531","","1.08%"
"03/25/2014","249.0787","250.1082","251.6902","248.2500","","-0.41%"
"03/24/2014","250.1082","249.2042","251.8409","248.7522","","0.14%"
"03/21/2014","249.7567","248.3504","251.6902","246.7182","","0.57%"
"03/20/2014","248.3504","249.3549","249.7316","246.3415","","-0.27%"
"03/19/2014","249.0284","248.3002","249.1791","246.9693","","0.29%"
"03/18/2014","248.3002","245.1362","248.5011","244.2824","","1.29%"
"03/17/2014","245.1362","247.4967","247.8984","243.6295","","-0.95%"
"03/14/2014","247.4967","245.9398","248.3504","245.4626","","0.63%"
"03/13/2014","245.9398","245.5380","246.7684","244.6591","","0.27%"
"03/12/2014","245.2869","250.0831","250.0831","244.0564","","-1.92%"
"03/11/2014","250.0831","252.5942","253.5987","249.1540","","-0.99%"
"03/10/2014","252.5942","256.1098","256.1098","252.0167","","-1.37%"
"03/07/2014","256.1098","253.6740","256.9134","253.6740","","0.96%"
"03/06/2014","253.6740","253.3225","254.2516","250.4096","","0.14%"
"03/05/2014","253.3225","257.8425","258.1941","252.7198","","-1.75%"
"03/04/2014","257.8425","261.7096","261.7096","256.7376","","-1.48%"
"03/03/2014","261.7096","255.8587","262.3625","255.8587","","2.29%"
"02/28/2014","255.8587","255.1807","256.6120","254.0005","","0.27%"
"02/27/2014","255.1807","255.5574","256.5367","253.6489","","-0.15%"
"02/26/2014","255.5574","253.8498","256.3358","253.2974","","0.64%"
"02/25/2014","253.9251","256.2856","256.2856","252.1171","","-0.92%"
"02/24/2014","256.2856","255.2058","257.8425","254.1260","","0.68%"
"02/21/2014","254.5529","255.7583","255.8336","253.2722","","-0.47%"
"02/20/2014","255.7583","255.6578","256.1852","254.4274","","0.04%"
"02/19/2014","255.6578","254.1511","256.5116","253.6489","","0.59%"
"02/18/2014","254.1511","249.7818","255.0049","249.7818","","1.75%"
"02/14/2014","249.7818","249.3800","250.0580","247.6473","","0.16%"
"02/13/2014","249.3800","249.1094","249.8511","246.7589","","0.11%"
"02/12/2014","249.1094","247.9744","251.2092","247.9744","","0.46%"
"02/11/2014","247.9744","248.2088","249.1265","247.1216","","-0.05%"
"02/10/2014","248.1041","247.7311","249.2429","245.8612","","0.15%"
"02/07/2014","247.7311","242.3241","248.3760","241.0343","","2.09%"
"02/06/2014","242.6713","241.5304","245.0772","241.5304","","0.47%"
"02/05/2014","241.5304","241.0591","243.6634","240.1910","","0.20%"
"02/04/2014","241.0591","239.1741","242.2993","239.0997","","0.79%"
"02/03/2014","239.1741","241.8032","242.7457","238.8269","","-1.09%"
"01/31/2014","241.8032","243.2418","243.9611","240.9103","","-0.75%"
"01/30/2014","243.6386","242.0017","244.4819","241.4560","","0.89%"
"01/29/2014","241.4808","241.6048","242.3489","239.1493","","-0.05%"
"01/28/2014","241.6048","237.5619","242.0761","237.4131","","1.77%"
"01/27/2014","237.4131","239.6950","240.9103","236.2226","","-0.95%"
"01/24/2014","239.6950","241.5800","242.5225","238.8021","","-0.70%"
"01/23/2014","241.3816","239.9182","242.6465","239.2237","","0.61%"
"01/22/2014","239.9182","235.5529","240.2655","235.5529","","1.85%"
"01/21/2014","235.5529","233.3703","236.6938","233.2710","","0.40%"
"01/17/2014","234.6104","233.4199","235.7017","233.3455","","0.52%"
"01/16/2014","233.3951","234.0151","235.0817","232.5022","","-0.26%"
"01/15/2014","234.0151","230.1211","235.1809","229.7738","","1.69%"
"01/14/2014","230.1211","228.2113","230.8404","228.2113","","0.84%"
"01/13/2014","228.2113","228.2113","228.2113","228.2113","","-1.01%"
"01/10/2014","230.5427","227.9136","232.0061","227.9136","","1.15%"
"01/09/2014","227.9136","229.5010","231.0388","226.9463","","-0.69%"
"01/08/2014","229.5010","232.7502","233.9655","229.3522","","-1.40%"
"01/07/2014","232.7502","232.1053","233.9903","231.9565","","0.28%"
"01/06/2014","232.1053","233.4943","234.9824","231.6589","","-0.59%"
"01/03/2014","233.4943","237.1651","237.6860","233.3206","","-1.55%"
"01/02/2014","237.1651","244.4323","245.7221","236.9915","","-2.97%"
"12/31/2013","244.4323","246.6150","246.7886","243.8123","","-0.89%"
"12/30/2013","246.6150","248.9961","249.3433","246.2181","","-0.96%"
"12/27/2013","248.9961","247.0862","249.9634","246.7638","","0.77%"
"12/26/2013","247.0862","246.3918","247.4335","245.9205","","0.28%"
"12/24/2013","246.3918","245.2756","246.5158","244.6556","","0.46%"
"12/23/2013","245.2756","246.1933","246.1933","244.7052","","-0.37%"
"12/20/2013","246.1933","245.3996","246.3174","244.3331","","0.32%"
"12/19/2013","245.3996","242.8698","246.2429","242.4233","","1.04%"
"12/18/2013","242.8698","241.4808","243.1922","240.9847","","0.58%"
"12/17/2013","241.4808","242.3241","243.0930","241.1336","","-0.35%"
"12/16/2013","242.3241","240.3647","242.8202","239.3726","","0.82%"
"12/13/2013","240.3647","242.4977","242.6217","239.4718","","-0.88%"
"12/12/2013","242.4977","242.3687","243.9619","242.0113","","0.05%"
"12/11/2013","242.3687","244.7127","244.9511","241.6436","","-0.96%"
"12/10/2013","244.7127","241.9760","245.2789","241.9760","","1.13%"
"12/09/2013","241.9760","243.1288","243.5264","241.8666","","-0.33%"
"12/06/2013","242.7710","241.7766","243.5666","241.4037","","0.28%"
"12/05/2013","242.0998","241.6523","243.5915","241.5031","","0.19%"
"12/04/2013","241.6523","238.7684","242.4727","238.7684","","1.21%"
"12/03/2013","238.7684","233.8707","239.1164","232.8762","","2.37%"
"12/02/2013","233.2491","230.5144","233.8458","230.1415","","1.19%"
"11/29/2013","230.5144","229.5199","233.2491","229.0227","","0.46%"
"11/27/2013","229.4702","232.1552","232.4536","228.2023","","-1.47%"
"11/26/2013","232.9011","233.9204","235.4121","232.6028","","-0.44%"
"11/25/2013","233.9204","235.7850","235.7850","231.7823","","-0.79%"
"11/22/2013","235.7850","237.2767","237.5004","233.8955","","-0.63%"
"11/21/2013","237.2767","233.3237","237.5999","232.4039","","1.69%"
"11/20/2013","233.3237","234.2187","234.8403","231.8569","","-0.04%"
"11/19/2013","233.4232","232.6773","233.9453","231.7823","","0.22%"
"11/18/2013","232.9011","234.9149","235.9839","232.2050","","-0.86%"
"11/15/2013","234.9149","234.7160","236.5060","234.3182","","0.08%"
"11/14/2013","234.7160","234.8154","236.2822","231.6332","","-0.08%"
"11/13/2013","234.9149","232.5033","236.2822","232.5033","","1.04%"
"11/12/2013","232.5033","236.6552","237.4756","232.0309","","-2.04%"
"11/11/2013","237.3513","236.0585","237.9231","234.8154","","0.55%"
"11/08/2013","236.0585","235.0392","236.7546","234.2933","","0.43%"
"11/07/2013","235.0392","236.5060","237.7988","234.1193","","-0.62%"
"11/06/2013","236.5060","233.0254","237.9977","233.0254","","1.49%"
"11/05/2013","233.0254","236.1331","236.5060","232.4287","","-1.32%"
"11/04/2013","236.1331","236.0833","237.1772","234.7905","","0.02%"
"11/01/2013","236.0833","240.2103","240.9562","235.5364","","-1.75%"
"10/31/2013","240.2849","241.3042","241.7517","239.4893","","-0.42%"
"10/30/2013","241.3042","244.5859","244.5859","240.8816","","-1.34%"
"10/29/2013","244.5859","245.7793","245.7793","243.7158","","-0.49%"
"10/28/2013","245.7793","243.5169","245.9284","242.5473","","0.93%"
"10/25/2013","243.5169","241.7517","243.8152","241.5031","","0.73%"
"10/24/2013","241.7517","241.1551","243.2185","239.0667","","0.25%"
"10/23/2013","241.1551","244.8097","244.8097","239.5639","","-1.49%"
"10/22/2013","244.8097","248.0168","249.4587","244.4865","","-1.29%"
"10/21/2013","248.0168","251.0747","251.2985","247.2709","","-1.22%"
"10/18/2013","251.0747","250.1549","252.9642","249.9311","","0.37%"
"10/17/2013","250.1549","254.4062","254.4062","248.8372","","-1.67%"
"10/16/2013","254.4062","251.6963","255.9973","250.7515","","1.08%"
"10/15/2013","251.6963","254.1575","254.3813","251.0499","","-0.97%"
"10/14/2013","254.1575","253.2128","254.5802","251.0250","","0.37%"
"10/11/2013","253.2128","254.9774","254.9774","249.7781","","-0.69%"
"10/10/2013","254.9774","251.3922","256.1294","250.5233","","1.45%"
"10/09/2013","251.3227","255.9051","256.5300","250.3408","","-1.80%"
